"url","id","domain","title","description","license","images","creator_details","tags","date_posted","download_url","num_comments","num_likes","num_files","print_settings"
"https://www.thingiverse.com/thing:6833739","6833739","https://www.thingiverse.com/","right hand nurse from model2 Silent Hill","
Nurse arm spare part

","Creative Commons - Attribution - Share Alike","[""https://cdn.thingiverse.com/assets/ac/cf/81/09/c4/right_arm.png""]","{""name"":""pix***cub***"",""url"":""https://www.thingiverse.com/pixel_cube""}",[],"2024-11-16T09:03:36.000Z","https://api.thingiverse.com/things/6833739/files",0,0,1,
"https://www.thingiverse.com/thing:803542","803542","https://www.thingiverse.com/","Cube dice","Six sided dice.","Creative Commons - Attribution - No Derivatives","[""https://cdn.thingiverse.com/renders/9d/8c/2b/6a/f2/cube_dice.png""]","{""name"":""Jsm***17"",""url"":""https://www.thingiverse.com/Jsmith17""}","[""dice""]","2015-05-01T15:31:41.000Z","https://api.thingiverse.com/things/803542/files",0,7,1,
"https://www.thingiverse.com/thing:5960577","5960577","https://www.thingiverse.com/","Smart Filament Holder","Smart Filament Holder

Accessories:
Screw m3x35 - 2 pcs
Screw m4x16 - 2 pcs
Screw m5x16 - 2 pcs
Nut m3 - 2pcs

Electronics:
ESP32
HX711 3kg
OLED display 0.96x64 i2c
Encoder EC11

---------------------------------------------------------
Умный держатель нити

Фурнитура:
Винт м3х35 - 2шт
Винт м4х16 - 2шт
Винт м5х16 - 2шт
Гайка м3 - 2шт

Электроника:
ESP32
HX711 3кг
OLED дисплеем 0,96x64 i2c
Энкодер EC11

","Creative Commons - Attribution","[""https://cdn.thingiverse.com/assets/d3/f1/3f/d1/78/db44378a-7db4-4f84-bf0a-e0bfb003f76f.jpg"",""https://cdn.thingiverse.com/assets/48/3f/d0/22/d0/a4e61661-c4a4-430e-8cc8-2e70ed9cb739.png"",""https://cdn.thingiverse.com/assets/d8/d3/fb/0a/c9/fef1bd67-ec55-44e6-bbdc-37e2f2189ff9.png"",""https://cdn.thingiverse.com/assets/18/4b/e2/a9/7f/0043c5fc-72ff-4c5c-a703-a86a2802abc3.png"",""https://cdn.thingiverse.com/assets/e5/99/34/72/a0/a4731407-e0ee-4ae0-8294-ffa06266a692.png""]","{""name"":""Pic***in_***"",""url"":""https://www.thingiverse.com/Pichurin_ae""}","[""FB Reborn"",""fialment"",""filament holder"",""FlyingBear Reborn"",""reborn"",""reborn 2""]","2023-04-09T18:47:46.000Z","https://api.thingiverse.com/things/5960577/files",0,0,4,
"https://www.thingiverse.com/thing:5915464","5915464","https://www.thingiverse.com/","ESP8266 Wemos Clock News Weather Scrolling Marquee - Double Stack","This is a remix of the original scrolling marquee enclosure by 'Qrome' to be a 'double decker' so that you can have two separate matrix screens running on two separate Wemos D1 Mini's showing two separate feeds of information.","Creative Commons - Attribution","[""https://cdn.thingiverse.com/assets/f7/1a/e2/bf/15/f52296d9-910b-4a42-9760-593205c9eb72.png"",""https://cdn.thingiverse.com/assets/7f/d2/d8/00/33/6b8f526f-8aef-4e6e-a98c-7e58ee1536b3.png""]","{""name"":""scl***73"",""url"":""https://www.thingiverse.com/scliff73""}","[""digital clock"",""marquee scroller"",""scrolling clock""]","2023-03-17T12:34:40.000Z","https://api.thingiverse.com/things/5915464/files",0,0,2,"Printer brand: Creality Printer: Ender-5 Plus Rafts: No Supports: Yes Resolution: 0.2mm Infill: 20% Notes: Print flat on face of enclosure to minimise the need for supports to be printed"
"https://www.thingiverse.com/thing:6869012","6869012","https://www.thingiverse.com/","endplate for airsoft AR-15","крышка для страйкбольного маркера, имеется отсек, модель делалась для ввд электроник, соответственно отсек нужен для быстрого доступа к кнопке программирования платы.
Для сборки потребуется штатный винт с плоской шляпкой 6мм, и винт 3 мм с плоской шляпкой для крышки.","Creative Commons - Attribution - Share Alike","[""https://cdn.thingiverse.com/assets/b1/cf/6f/f7/bb/endplate.png""]","{""name"":""******"",""url"":""https://www.thingiverse.com/werezy""}","[""airsoft"",""hpa"",""_""]","2024-12-12T18:05:08.000Z","https://api.thingiverse.com/things/6869012/files",0,0,1,
"https://www.thingiverse.com/thing:6794343","6794343","https://www.thingiverse.com/","KEYHOLDER SKELETON","Remix from ""Proteus""","Creative Commons - Attribution - Share Alike","[""https://cdn.thingiverse.com/assets/65/14/56/3b/22/DSC01676.JPG"",""https://cdn.thingiverse.com/assets/f6/e0/e7/4f/6d/DSC01675.JPG"",""https://cdn.thingiverse.com/assets/36/2d/95/b4/48/untitled.png"",""https://cdn.thingiverse.com/assets/fb/ba/5e/46/bf/untitled2.png"",""https://cdn.thingiverse.com/assets/ee/30/74/eb/40/KEYHOLDER_second.png"",""https://cdn.thingiverse.com/assets/82/2d/f4/bb/71/KEYHOLDER.png"",""https://cdn.thingiverse.com/assets/4d/a5/c1/de/e2/KEYHOLDER.png"",""https://cdn.thingiverse.com/assets/96/f6/91/aa/85/KEYHOLDER_second.png""]","{""name"":""Fed***v"",""url"":""https://www.thingiverse.com/Fedonov""}",[],"2024-10-11T15:26:27.000Z","https://api.thingiverse.com/things/6794343/files",1,20,2,"Printer brand: Creality Printer: Ender 3 Supports: No Resolution: 100 Infill: 35"
"https://www.thingiverse.com/thing:5993604","5993604","https://www.thingiverse.com/","Spectrum","A simple Stl Figgure of The Spectrum Modle In VRC Witch Is based off the pokemon Unbrion.","Creative Commons - Attribution","[""https://cdn.thingiverse.com/assets/f8/0e/26/9c/5b/280931ae-656a-43c7-8b5b-e3ab1cb33860.png"",""https://cdn.thingiverse.com/assets/9f/29/a7/6a/97/c8e51beb-217a-41c1-8d41-9eae00d45b5a.png"",""https://cdn.thingiverse.com/assets/53/04/b0/d8/ad/cf2eecf0-aa98-4a85-b8e9-16a9b3db1d07.png""]","{""name"":""bob***tt2***"",""url"":""https://www.thingiverse.com/bobafett222""}","[""3d printer"",""furry"",""pokemon figures"",""proud to be a furry"",""VRC"",""vrchat""]","2023-04-27T06:10:34.000Z","https://api.thingiverse.com/things/5993604/files",0,13,1,
"https://www.thingiverse.com/thing:6683488","6683488","https://www.thingiverse.com/","Nuka Cola Bottle Handle","This is a Nuka Bottle made into a handle to go onto a fridge to mimic those iconic Coca-Cola bottle/handles you see on most themed fridges in various stores. 

The back of the handles have a channel taken out so you can house some small yet strong magnets. 

If interested in seeing me make one of these, please check out this link: https://youtu.be/AeLs6zk1ZXg (Skip to 20:50 onwards)

Original uploader of the Nuka Bottle Stl was Jinivus https://www.thingiverse.com/thing:6582498

Enjoy printing ;)

Please ""Like and Follow"" on my Facebook page where I build/paint 3D printed models and statues as well as regular model kits etc https://www.facebook.com/jokerlaugh1

Watch me over on Youtube https://www.youtube.com/c/JokerLaugh

Support me on Patreon: https://www.patreon.com/JokerLaugh

Thank You ^_^","Creative Commons - Attribution - Share Alike","[""https://cdn.thingiverse.com/assets/54/12/0a/35/31/77561841-f6e8-4d78-83e0-c8d99909f893.JPG"",""https://cdn.thingiverse.com/assets/81/6d/5d/1c/a2/c00d3afe-b6d7-4580-b4d1-eb90fee17b48.JPG"",""https://cdn.thingiverse.com/assets/03/e7/7f/19/39/efb7915d-908e-46b4-96f6-c62f935781cd.JPG"",""https://cdn.thingiverse.com/assets/58/26/00/ee/68/c7172395-f25c-4083-ba35-edfa8dc1929b.JPG"",""https://cdn.thingiverse.com/assets/2a/a2/e7/b1/0c/f55fc805-6f31-4c7b-a145-2663ce48ba72.JPG"",""https://cdn.thingiverse.com/assets/2c/66/31/74/17/e7f78d08-83f1-4a6e-bfed-0d97065759b2.png"",""https://cdn.thingiverse.com/assets/a3/40/a4/26/c6/d4d64d6d-49fa-4e39-941e-2313aaf27b91.png""]","{""name"":""Jok***Lau***"",""url"":""https://www.thingiverse.com/Joker_Laugh""}","[""Fallout"",""fallout 4"",""fridge"",""fridge handle"",""fridge magnet"",""handle"",""nuka handle"",""nukacola"",""nuka cola""]","2024-07-03T12:24:27.000Z","https://api.thingiverse.com/things/6683488/files",0,77,2,
"https://www.thingiverse.com/thing:6066871","6066871","https://www.thingiverse.com/","Little Owl ","Just a cute owl","Creative Commons - Attribution","[""https://cdn.thingiverse.com/assets/fc/b9/42/3c/e3/e29e2046-11a3-437b-a9a6-6dc1fdb515c9.png"",""https://cdn.thingiverse.com/assets/46/24/a7/f1/fd/3f740174-2d8b-4b23-bf14-a04bd9657c6e.png""]","{""name"":""Slo***ke1***"",""url"":""https://www.thingiverse.com/Slowpoke1969""}","[""bird"",""cute"",""free"",""night"",""owl""]","2023-06-07T18:24:05.000Z","https://api.thingiverse.com/things/6066871/files",0,1,1,
"https://www.thingiverse.com/thing:2603506","2603506","https://www.thingiverse.com/","TP Semaine 2","This thing was made with Tinkercad. Edit it online https://www.tinkercad.com/things/2Ib5BAd9eUF","Creative Commons - Public Domain Dedication","[""https://cdn.thingiverse.com/renders/ae/91/db/97/f3/af8f48929886bd4d7a1c6fc55ac85942.png""]","{""name"":""******"",""url"":""https://www.thingiverse.com/VDLAW""}",[],"2017-10-24T12:11:53.000Z","https://api.thingiverse.com/things/2603506/files",0,0,1,
"https://www.thingiverse.com/thing:6021186","6021186","https://www.thingiverse.com/","chick","chick","Creative Commons - Public Domain Dedication","[""https://cdn.thingiverse.com/assets/21/e8/c1/6a/6f/b3242727-6615-40fe-87df-3fcf1c9905ab.jpg"",""https://cdn.thingiverse.com/assets/3a/2e/02/f1/ac/7295891a-f942-4326-b4a1-7602ee94e0b4.jpg"",""https://cdn.thingiverse.com/assets/04/7a/af/ea/c4/9feab724-590b-4a37-bdac-28e20f1bb553.jpg"",""https://cdn.thingiverse.com/assets/1f/fc/9e/14/16/fe112f19-b5ba-46b7-a07b-befb1da5e49d.png""]","{""name"":""******"",""url"":""https://www.thingiverse.com/Pobaby""}","[""chicken""]","2023-05-12T04:09:46.000Z","https://api.thingiverse.com/things/6021186/files",0,13,1,
"https://www.thingiverse.com/thing:6743464","6743464","https://www.thingiverse.com/","tub","This object was made in Tinkercad. Edit it online https://www.tinkercad.com/things/jCF8dcKpmm4","Creative Commons - Attribution - Share Alike","[""https://cdn.thingiverse.com/assets/65/1b/b2/38/ed/3636f425-8657-4c62-aee6-62e05a7e6061.png"",""https://cdn.thingiverse.com/assets/01/9c/a4/88/e4/0838ff47-86d3-4a69-b473-26fd4fc7366d.png""]","{""name"":""******"",""url"":""https://www.thingiverse.com/doamuk""}",[],"2024-08-25T22:33:54.000Z","https://api.thingiverse.com/things/6743464/files",0,15,2,
"https://www.thingiverse.com/thing:6003758","6003758","https://www.thingiverse.com/","Grip Arctis Nova 7","Grip to head tracker. Work in progress

Fit to Arctis Nova 7.

https://pl.steelseries.com/arctis-nova","Creative Commons - Attribution","[""https://cdn.thingiverse.com/assets/cb/ae/79/ac/8c/93a26579-15b0-43fe-8f1a-25ddaec3805c.jpg"",""https://cdn.thingiverse.com/assets/c2/94/b6/9c/db/dc04720e-5240-4826-8011-7eade09e79d0.jpg"",""https://cdn.thingiverse.com/assets/e0/80/5a/5d/7e/bc471463-6030-4796-b6f1-45b661273cf7.jpg"",""https://cdn.thingiverse.com/assets/c4/42/ae/7b/f6/4fe7edb5-5840-452c-9af4-ffde57c453d5.png"",""https://cdn.thingiverse.com/assets/9e/13/9d/e2/25/b562104f-7ed8-4ea7-9199-b94addf45b4e.PNG""]","{""name"":""******"",""url"":""https://www.thingiverse.com/Smatek""}",[],"2023-05-02T17:16:24.000Z","https://api.thingiverse.com/things/6003758/files",0,0,2,
"https://www.thingiverse.com/thing:6802737","6802737","https://www.thingiverse.com/","Hatching dino egg with raptor eye","An egg that can be printed in two halves without supports that has a sculpted eye peering out of a small crack in the shell. Files also include an ring for standing the egg upright on display.","Creative Commons - Attribution - Share Alike","[""https://cdn.thingiverse.com/assets/21/91/ca/42/4a/EggRing.png"",""https://cdn.thingiverse.com/assets/34/e3/99/c4/58/DinoEggTop.png"",""https://cdn.thingiverse.com/assets/f9/73/47/00/0e/DinoEggFull.png"",""https://cdn.thingiverse.com/assets/b2/96/97/97/e0/egg.png"",""https://cdn.thingiverse.com/assets/ab/57/e8/46/82/DinoEggBottom.png""]","{""name"":""ice***555***"",""url"":""https://www.thingiverse.com/icebev555""}","[""dinosaur"",""egg""]","2024-10-19T15:19:20.000Z","https://api.thingiverse.com/things/6802737/files",0,36,4,
"https://www.thingiverse.com/thing:5925179","5925179","https://www.thingiverse.com/","Frame Support","support to hold 10x10x0.4mm frames","Creative Commons - Attribution","[""https://cdn.thingiverse.com/assets/20/4d/83/03/d2/28cbdf8f-63b1-47f5-9058-08d24b19dc79.png""]","{""name"":""luq***Ok"",""url"":""https://www.thingiverse.com/luquioOk""}",[],"2023-03-22T13:36:18.000Z","https://api.thingiverse.com/things/5925179/files",0,1,2,
"https://www.thingiverse.com/thing:6087555","6087555","https://www.thingiverse.com/","Baca","Es una baca que está pastando ","Creative Commons - Attribution","[""https://cdn.thingiverse.com/assets/3a/8b/42/78/52/d9745d60-6bdf-45e4-b3fd-a22a082ff5e4.png""]","{""name"":""cab***api***u"",""url"":""https://www.thingiverse.com/cabritapiupiu""}","[""baca""]","2023-06-20T13:31:08.000Z","https://api.thingiverse.com/things/6087555/files",0,1,2,
"https://www.thingiverse.com/thing:6205521","6205521","https://www.thingiverse.com/","Gulf Copper Dry Dock","Gulf Copper dry dock built for USS Texas repairs in Galveston Texas.","Creative Commons - Attribution","[""https://cdn.thingiverse.com/assets/9e/b2/51/38/90/cbc8605b-e99d-4b00-a85b-3b4d93a17af1.png""]","{""name"":""Vis***_Hi***ry"",""url"":""https://www.thingiverse.com/Visual_History""}",[],"2023-09-06T14:56:17.000Z","https://api.thingiverse.com/things/6205521/files",3,0,1,
"https://www.thingiverse.com/thing:6779230","6779230","https://www.thingiverse.com/","linkinpark ring resizable","This object was made in Tinkercad. Edit it online https://www.tinkercad.com/things/2eKa4l34WRW","Creative Commons - Attribution - Share Alike","[""https://cdn.thingiverse.com/assets/af/a7/56/1e/f2/Screenshot_3.png"",""https://cdn.thingiverse.com/assets/77/4f/a4/7c/61/2eKa4l34WRW.png""]","{""name"":""lia***4"",""url"":""https://www.thingiverse.com/liamy94""}",[],"2024-09-26T19:19:53.000Z","https://api.thingiverse.com/things/6779230/files",0,1,1,
"https://www.thingiverse.com/thing:5155993","5155993","https://www.thingiverse.com/","Snowman LED decorative statue","This is a fun 3D printable hollow snowman with an open bottom to insert an LED light.  Enjoy and Merry Christmas!","Creative Commons - Public Domain Dedication","[""https://cdn.thingiverse.com/assets/99/a2/5e/6d/22/snowman2_crop.jpg"",""https://cdn.thingiverse.com/assets/3a/af/2c/5e/e3/Snowman1_crop.jpg"",""https://cdn.thingiverse.com/assets/31/ab/ee/ce/99/snowman3.jpg"",""https://cdn.thingiverse.com/assets/4d/2c/57/24/83/Snowman.png""]","{""name"":""ami***id"",""url"":""https://www.thingiverse.com/amigakid""}","[""christmas decoration"",""Decoration"",""figurine"",""holiday"",""holidays"",""snowman"",""snowman figurine"",""statue""]","2021-12-05T17:36:26.000Z","https://api.thingiverse.com/things/5155993/files",0,27,1,
"https://www.thingiverse.com/thing:6111929","6111929","https://www.thingiverse.com/","Dark Paladin Night Light Lithophane","Dark Paladin Night Light Lithophane.

Pretty close to actual size of a card without the frame, but I thought it looked better with a frame. Approximately 2.9mm thick.

Cura 5.3
0.08 layer height, 0 infill/all walls, 200 degree with 0.4 nozzle @ 30mm/s, fan speed 50%, brim.

Used Meridian LED night light base. The factory shade is about 1.4mm thick, but I made the base on this Lithophane 1.7mm thick for a snug fit.

* Added a second version. The first version was a little hard to read the description and had few ""blips"" on the words that made it hard to read. The v2 should help clean that up for easier reading! I haven't printed it yet, but if there's any issues, please let me know!","Creative Commons - Attribution","[""https://cdn.thingiverse.com/assets/03/99/af/39/04/7ecf44c5-3600-4677-841e-67088a72b28f.jpg"",""https://cdn.thingiverse.com/assets/c3/a7/40/f3/29/c543ce97-4d8f-4614-89a9-6f6e0b9bb2d4.jpg"",""https://cdn.thingiverse.com/assets/88/03/4d/55/8f/11ac42f9-3b51-4090-8efa-8e1be683a4b0.jpeg"",""https://cdn.thingiverse.com/assets/1c/87/22/3c/77/efa52aa9-1883-4689-808b-1fa9f0ac0ed0.png"",""https://cdn.thingiverse.com/assets/86/b5/c8/d4/ac/e0c622bc-0da2-4f11-97c5-89768f07eeb1.png""]","{""name"":""Lil***edD***n87***"",""url"":""https://www.thingiverse.com/LilSpeedDemon87""}","[""blue eyes"",""blue-eyes"",""card"",""dark magician"",""dragon"",""Nightlight"",""night light"",""TCG"",""trading card"",""trading card game"",""yugioh"",""yugioh tcg""]","2023-07-07T05:40:20.000Z","https://api.thingiverse.com/things/6111929/files",0,7,2,"Printer brand: Anet Printer: A8 Rafts: No Supports: No Resolution: 0.08 Infill: 0 Infill, All Walls Filament brand: Sunlu Filament color: White Filament material: PLA Notes: I printed this with a brim with a line count of 10 for more stability. Could probably get away with less, but I like to go over-board."
"https://www.thingiverse.com/thing:6792206","6792206","https://www.thingiverse.com/","Pencil Pot Mario ","Un color","Creative Commons - Attribution - Share Alike","[""https://cdn.thingiverse.com/assets/37/54/8c/a5/a4/586f4185-ec9b-4684-975a-2b60d71b339c.JPG"",""https://cdn.thingiverse.com/assets/80/c7/a1/0c/6b/12fdf566-b6b4-461a-8d30-fec5621c5163.JPG"",""https://cdn.thingiverse.com/assets/0c/cb/2b/24/36/25d739ed-c5b0-4e7b-90eb-8dd6f1354ed8.JPG""]","{""name"":""Pet***and***l"",""url"":""https://www.thingiverse.com/PeterSandoval""}","[""Mario Bros"",""pencil pot"",""Super Mario""]","2024-10-10T13:00:42.000Z","https://api.thingiverse.com/things/6792206/files",0,4,1,"Printer brand: Anycubic Printer: Kobra 3 Combo"
"https://www.thingiverse.com/thing:6721415","6721415","https://www.thingiverse.com/","Phone Holder (with charger slot)","This is a holder for my Galaxy J7 Crown (with a case) to charge while it's on my desk. It goes around my desk with a little hook and should work fine. I don't own a 3D printer, so I have no clue.","Creative Commons - Attribution - Share Alike","[""https://cdn.thingiverse.com/assets/07/fc/fd/c2/f3/c574d3d6-ac47-4e5b-b5a5-444df450e907.png"",""https://cdn.thingiverse.com/assets/64/8e/b5/6a/cd/a05c7fd2-834d-44ea-8d9e-ffd4819b5edc.png"",""https://cdn.thingiverse.com/assets/87/c9/22/46/33/c099a958-5b93-4525-9674-2dcfa1ab3bf7.png""]","{""name"":""ben***8"",""url"":""https://www.thingiverse.com/benpi88""}",[],"2024-08-05T16:57:14.000Z","https://api.thingiverse.com/things/6721415/files",0,0,1,
"https://www.thingiverse.com/thing:3907440","3907440","https://www.thingiverse.com/","SCOOBY DOO - WAREWOLFMAN  - HALLOWEEN ORNAMENT V4V2","SCOOBY DOO - WAREWOLFMAN  - HALLOWEEN ORNAMENT.  MY FIRST DESIGN IN MY HALLOWEEN ORNAMENT COLLECTION.  HOPE YOU ENJOY.  PLEASE PUT A LIKE IF YOU DO.  ORNAMENT IS IN 3 LEVELS TO BRING OUT THE DETAILS. RECOMMEND CURA IRONING.","Creative Commons - Attribution - No Derivatives","[""https://cdn.thingiverse.com/assets/eb/3f/d9/da/db/SCOOBY_DOO_-_WAREWOLFMAN__-_HALLOWEEN_ORNAMENT_V4_-_DISPLAYED.jpg"",""https://cdn.thingiverse.com/assets/10/fe/e5/75/9d/SCOOBY_DOO_-_WAREWOLFMAN__-_HALLOWEEN_ORNAMENT_V4_-_ENDER_3.JPG"",""https://cdn.thingiverse.com/assets/c4/e9/a2/c7/5e/SCOOBY_DOO_-_WAREWOLFMAN__-_HALLOWEEN_ORNAMENT_V4_-_FUSION360.JPG"",""https://cdn.thingiverse.com/assets/6d/8a/ba/a2/77/CE3_SCOOBY_DOO_-_WAREWOLFMAN_-_HALLOWEEN_ORNAMENT_V4_v2.png"",""https://cdn.thingiverse.com/assets/fb/fd/28/07/ef/SCOOBY_DOO_-_WAREWOLFMAN__-_HALLOWEEN_ORNAMENT_V4_-_CURA.jpg""]","{""name"":""wes***cwa***r"",""url"":""https://www.thingiverse.com/wesleycwalker""}","[""halloween"",""halloween decoration"",""Halloween pumpkin"",""ornament"",""Scooby"",""Scooby doo"",""werewolf""]","2019-10-10T03:13:04.000Z","https://api.thingiverse.com/things/3907440/files",1,28,1,"Printer brand: Creality Printer: Ender 3 Pro Rafts: Doesn't Matter Supports: Doesn't Matter Resolution: Standard Infill: 20 Filament brand: Hatchbox Filament color: Silk Purple Filament material: PLA Notes: Multi color or single color up to you enjoy."
"https://www.thingiverse.com/thing:6140669","6140669","https://www.thingiverse.com/","feeding knob old toy key","I noticed that the pipe doesn't come out too well,
 so I added the surface (with reinforcements in the corners)

The measurements are in mm
x*y : 38*46
z: 10 + 0.1 for the path on the surface + 0.1 space to make it convenient to separate

The hole was tight, so I warmed it up a bit before putting it on the feeding motor","Creative Commons - Attribution","[""https://cdn.thingiverse.com/assets/c7/16/b0/6f/69/e6a21108-5811-4351-8238-13dbdc344d14.jpg"",""https://cdn.thingiverse.com/assets/23/d2/95/e3/f4/70df78a8-8d3c-4a9a-9564-839535f22c0e.png"",""https://cdn.thingiverse.com/assets/94/32/63/fe/8e/9335b405-a6d6-47ef-bc9b-99539b46ad7e.jpg"",""https://cdn.thingiverse.com/assets/6d/98/65/da/47/72c8e04d-67fc-4a02-95a6-c4c70df0dfc6.jpg""]","{""name"":""the***ron***"",""url"":""https://www.thingiverse.com/thekidron""}","[""Ender 3"",""feed knob"",""filament guide"",""Toy key""]","2023-07-25T21:39:09.000Z","https://api.thingiverse.com/things/6140669/files",0,2,2,
"https://www.thingiverse.com/thing:4342835","4342835","https://www.thingiverse.com/","SOCKER FRAME ","SOCKET FRAME 


Dimensions:
Inside 48,6x48,6
Outside 84.85x84.85
Height 11.5
","Creative Commons - Public Domain Dedication","[""https://cdn.thingiverse.com/assets/1a/37/4b/89/2e/SOCKET_FRAME.png""]","{""name"":""PiC***o3D***"",""url"":""https://www.thingiverse.com/PiCasso3D""}","[""electrical"",""frame"",""socket""]","2020-05-06T21:31:55.000Z","https://api.thingiverse.com/things/4342835/files",0,0,1,"Printer brand: Creality Printer: CR-10 Rafts: Doesn't Matter Supports: Doesn't Matter Resolution: 0.3 Infill: 50"
"https://www.thingiverse.com/thing:4851956","4851956","https://www.thingiverse.com/","Meshlicious and SM580 Feet","These are loose fitting feet for the SM580 and Meshlicious. They fit over the stock feet but do require some double sided tape or double sided 3M tape to secure. 

I will be re-working for a screwed in version for the Meshlicious.","Creative Commons - Public Domain Dedication","[""https://cdn.thingiverse.com/assets/c3/23/3c/f4/cb/SM580_Feet_1.png""]","{""name"":""eri***vid***"",""url"":""https://www.thingiverse.com/ericdavid""}","[""feet"",""ITX"",""Meshlicious""]","2021-05-07T14:08:29.000Z","https://api.thingiverse.com/things/4851956/files",2,11,1,"Printer brand: Creality Printer: CR-10S Rafts: No Supports: No Resolution: 200 Infill: 35 Filament brand: PolyMaker Filament color: Black Filament material: PLA"
"https://www.thingiverse.com/thing:3549600","3549600","https://www.thingiverse.com/","llavero mafalda","This thing was made with Tinkercad. Edit it online https://www.tinkercad.com/things/jEVMEluuFgs","Creative Commons - Public Domain Dedication","[""https://cdn.thingiverse.com/assets/d6/45/38/a6/13/Captura.JPG"",""https://cdn.thingiverse.com/renders/dd/55/98/10/b4/accf663eac8d97e6177e82faa29a043f.png""]","{""name"":""tul***ape***t"",""url"":""https://www.thingiverse.com/tuliopapercut""}","[""Mafalda""]","2019-04-08T14:48:18.000Z","https://api.thingiverse.com/things/3549600/files",0,38,1,"Printer brand: Creality Printer: Ender 3 Rafts: Doesn't Matter Supports: Doesn't Matter Resolution: 0,2 Infill: 15 Filament brand: printalot Filament color: blanco y negro Filament material: pla"
"https://www.thingiverse.com/thing:6798330","6798330","https://www.thingiverse.com/","Glam dark decorative heart halloween","small decorative object engraved heart base for pendant necklace brooch","Creative Commons - Attribution - Share Alike","[""https://cdn.thingiverse.com/assets/0c/d3/78/ec/f0/heart_glam_dark.png"",""https://cdn.thingiverse.com/assets/4f/d7/92/dd/be/2024-10-15_07_35_35.jpg"",""https://cdn.thingiverse.com/assets/f5/0b/4c/5e/6e/2024-10-15_07_35_48.jpg"",""https://cdn.thingiverse.com/assets/1f/5d/f7/55/b9/2024-10-15_07_36_15.jpg"",""https://cdn.thingiverse.com/assets/ba/5f/5c/a4/65/2024-10-15_07_36_01.jpg"",""https://cdn.thingiverse.com/assets/82/ef/18/d2/f3/2024-10-15_07_35_56.jpg"",""https://cdn.thingiverse.com/assets/8c/98/62/b7/11/2024-10-15_07_36_08.jpg"",""https://cdn.thingiverse.com/assets/a4/99/9f/8f/87/2024-10-15_07_35_41.jpg"",""https://cdn.thingiverse.com/assets/0d/db/ee/78/80/2024-10-15_07_35_27.jpg""]","{""name"":""Pri***DBu***n"",""url"":""https://www.thingiverse.com/Print3DBurton""}","[""broche"",""cute"",""dark"",""Decoration"",""girly"",""Glam"",""Heart"",""pandent""]","2024-10-15T05:40:10.000Z","https://api.thingiverse.com/things/6798330/files",0,2,1,
"https://www.thingiverse.com/thing:6681633","6681633","https://www.thingiverse.com/","Castle ","This object was made in Tinkercad. Edit it online https://www.tinkercad.com/things/4PLBLmM8iRS","Creative Commons - Attribution - Share Alike","[""https://cdn.thingiverse.com/assets/58/95/cc/62/90/5ec1a04c-4d27-4ddb-8323-765077ef1695.png"",""https://cdn.thingiverse.com/assets/a1/f5/9a/b4/e4/903f74f6-f9ab-4509-ac4b-325ed12979c8.png"",""https://cdn.thingiverse.com/assets/3c/b2/d8/fc/18/1c5f254f-8a4b-49f5-bc71-cbc82620eb81.png"",""https://cdn.thingiverse.com/assets/73/3e/f6/78/76/9916980c-da58-4ffb-9c73-4d0996ed9275.png"",""https://cdn.thingiverse.com/assets/09/d0/0e/af/f9/8ba706f8-ed21-4ae6-b39a-6164f398139e.png""]","{""name"":""Jac***354***"",""url"":""https://www.thingiverse.com/Jacko13545""}",[],"2024-07-01T18:23:46.000Z","https://api.thingiverse.com/things/6681633/files",0,0,1,
"https://www.thingiverse.com/thing:5908615","5908615","https://www.thingiverse.com/","Smart doll closed eyes elf head","These ears were one of the first things I&#039;ve 3d sculpted and all things considered, I think they turned out pretty good. I also closed the eyes of the head (model found on the Smartdoll website) because I wanted to do a sleeping head for my elf girl (hence the slight droop of the ears). The model is definitely not perfect but after a fair amount of sanding, it works well for my uses at least.
Go forth and have fun with this model, remix it as you please and feel free to post what you make!

Printing: I printed mine on a filament printer with a 0.07 layer height with support for the ears as well as on the inside of the head.

UPDATE:
After learning a lot about 3D modelling, I went back and cleaned up the model a bit, making it a lot less polygon-y, so if you&#039;re printing one, use the new version! ","Creative Commons - Attribution","[""https://cdn.thingiverse.com/assets/e0/7b/19/5c/66/20241002_151905.jpg"",""https://cdn.thingiverse.com/assets/1e/5c/5b/fc/b5/3733b2be-4ba3-4a10-ac89-c2279e2c4c6b.png"",""https://cdn.thingiverse.com/assets/2f/2e/ba/03/20/Closed_eyes_head_NEW_CLEANER_VERSON.png"",""https://cdn.thingiverse.com/assets/fd/93/cc/31/d8/Closed_eyes_head.png""]","{""name"":""Fli***rwi***"",""url"":""https://www.thingiverse.com/Flickerwizz""}","[""smartdoll""]","2023-03-13T18:07:05.000Z","https://api.thingiverse.com/things/5908615/files",1,43,2,
